Pour LiverpoolContre Liverpool;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
26/09/2017;21:45 (20:45);Champions Lg;Phase de groupe;Mar;Ext̩rieur;N;1;1;ru Spartak Moscow;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
01/10/2017;16:30 (17:30);Premier League;Journ̩e 7;Dim;Ext̩rieur;N;1;1;Newcastle Utd;533;656;81.3;10893;2991;182;215;84.7;261;295;88.5;82;124;66.1;0;1.0;12;64;16;4;62;Rapport de match
14/10/2017;12:30 (13:30);Premier League;Journ̩e 8;Sam;Domicile;N;0;0;Manchester Utd;513;630;81.4;9143;3022;211;244;86.5;255;298;85.6;45;80;56.3;0;1.4;17;33;10;1;42;Rapport de match
17/10/2017;20:45;Champions Lg;Phase de groupe;Mar;Ext̩rieur;V;7;0;si NK Maribor;;;;;;;;;;;;;;;7;;;;;;;Rapport de match
22/10/2017;16:00 (17:00);Premier League;Journ̩e 9;Dim;Ext̩rieur;D;1;4;Tottenham;583;690;84.5;12523;3175;182;204;89.2;288;317;90.9;107;152;70.4;1;0.3;8;33;8;2;36;Rapport de match
28/10/2017;15:00 (16:00);Premier League;Journ̩e 10;Sam;Domicile;V;3;0;Huddersfield;680;804;84.6;14068;3977;203;233;87.1;360;399;90.2;106;148;71.6;2;0.9;11;59;10;1;61;Rapport de match
01/11/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mer;Domicile;V;3;0;si NK Maribor;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
04/11/2017;17:30 (18:30);Premier League;Journ̩e 11;Sam;Ext̩rieur;V;4;1;West Ham;385;500;77.0;7231;2325;157;188;83.5;171;203;84.2;46;88;52.3;2;0.8;10;22;6;0;26;Rapport de match
18/11/2017;15:00 (16:00);Premier League;Journ̩e 12;Sam;Domicile;V;3;0;Southampton;478;590;81.0;9262;3232;174;201;86.6;230;265;86.8;58;97;59.8;2;1.4;16;35;13;4;34;Rapport de match
21/11/2017;20:45;Champions Lg;Phase de groupe;Mar;Ext̩rieur;N;3;3;es Sevilla;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
25/11/2017;17:30 (18:30);Premier League;Journ̩e 13;Sam;Domicile;N;1;1;Chelsea;530;630;84.1;10678;3171;178;206;86.4;267;294;90.8;79;115;68.7;1;1.0;11;48;11;2;48;Rapport de match
29/11/2017;20:00 (21:00);Premier League;Journ̩e 14;Mer;Ext̩rieur;V;3;0;Stoke City;466;598;77.9;8933;2618;158;196;80.6;243;269;90.3;58;116;50.0;2;1.4;9;31;4;1;36;Rapport de match
02/12/2017;15:00 (16:00);Premier League;Journ̩e 15;Sam;Ext̩rieur;V;5;1;Brighton;592;692;85.5;10896;2742;213;236;90.3;271;303;89.4;74;111;66.7;3;1.0;8;42;6;0;39;Rapport de match
06/12/2017;19:45 (20:45);Champions Lg;Phase de groupe;Mer;Domicile;V;7;0;ru Spartak Moscow;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
10/12/2017;14:15 (15:15);Premier League;Journ̩e 16;Dim;Domicile;N;1;1;Everton;662;790;83.8;13958;4175;185;220;84.1;374;411;91.0;103;148;69.6;1;1.2;21;64;23;5;81;Rapport de match
13/12/2017;20:00 (21:00);Premier League;Journ̩e 17;Mer;Domicile;N;0;0;West Brom;618;732;84.4;11876;3441;222;248;89.5;327;375;87.2;61;88;69.3;0;0.6;8;62;14;2;61;Rapport de match
17/12/2017;16:30 (17:30);Premier League;Journ̩e 18;Dim;Ext̩rieur;V;4;0;Bournemouth;602;697;86.4;11310;3418;240;258;93.0;293;322;91.0;66;106;62.3;4;1.8;16;39;11;2;47;Rapport de match
22/12/2017;19:45 (20:45);Premier League;Journ̩e 19;Ven;Ext̩rieur;N;3;3;Arsenal;338;453;74.6;6708;2497;123;155;79.4;166;189;87.8;45;93;48.4;2;1.0;10;41;14;5;47;Rapport de match
26/12/2017;17:30 (18:30);Premier League;Journ̩e 20;Mar;Domicile;V;5;0;Swansea City;553;635;87.1;10945;3313;185;206;89.8;294;312;94.2;67;101;66.3;3;2.8;16;44;14;1;56;Rapport de match
30/12/2017;15:00 (16:00);Premier League;Journ̩e 21;Sam;Domicile;V;2;1;Leicester City;477;611;78.1;9417;3262;188;223;84.3;196;232;84.5;81;130;62.3;2;1.6;13;49;17;2;63;Rapport de match
01/01/2018;15:00 (16:00);Premier League;Journ̩e 22;Lun;Ext̩rieur;V;2;1;Burnley;428;554;77.3;9202;3240;129;156;82.7;217;249;87.1;77;130;59.2;1;1.4;15;29;17;3;46;Rapport de match
05/01/2018;19:55 (20:55);FA Cup;Troisi̬me tour;Ven;Domicile;V;2;1;Everton;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
14/01/2018;16:00 (17:00);Premier League;Journ̩e 23;Dim;Domicile;V;4;3;Manchester City;288;395;72.9;5754;2118;105;127;82.7;133;163;81.6;45;94;47.9;3;1.0;12;29;7;0;29;Rapport de match
22/01/2018;20:00 (21:00);Premier League;Journ̩e 24;Lun;Ext̩rieur;D;0;1;Swansea City;686;795;86.3;12656;3451;281;304;92.4;320;348;92.0;74;115;64.3;0;1.4;14;91;16;4;71;Rapport de match
27/01/2018;19:45 (20:45);FA Cup;Quatri̬me tour;Sam;Domicile;D;2;3;West Brom;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
30/01/2018;20:00 (21:00);Premier League;Journ̩e 25;Mar;Ext̩rieur;V;3;0;Huddersfield;836;955;87.5;15986;4146;321;351;91.5;373;409;91.2;122;159;76.7;1;0.5;10;58;10;0;51;Rapport de match
04/02/2018;16:30 (17:30);Premier League;Journ̩e 26;Dim;Domicile;N;2;2;Tottenham;220;326;67.5;4841;1984;82;100;82.0;79;104;76.0;52;110;47.3;0;0.2;4;16;4;1;22;Rapport de match
11/02/2018;16:30 (17:30);Premier League;Journ̩e 27;Dim;Ext̩rieur;V;2;0;Southampton;405;526;77.0;7628;2632;165;194;85.1;174;208;83.7;57;106;53.8;2;1.8;10;31;12;1;47;Rapport de match
14/02/2018;19:45 (20:45);Champions Lg;Huiti̬mes de finale;Mer;Ext̩rieur;V;5;0;pt Porto;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
24/02/2018;15:00 (16:00);Premier League;Journ̩e 28;Sam;Domicile;V;4;1;West Ham;626;747;83.8;11459;3383;266;296;89.9;267;303;88.1;79;121;65.3;4;3.6;19;57;20;1;60;Rapport de match
03/03/2018;17:30 (18:30);Premier League;Journ̩e 29;Sam;Domicile;V;2;0;Newcastle Utd;669;775;86.3;14233;4329;221;245;90.2;301;324;92.9;133;178;74.7;2;1.0;9;68;11;3;60;Rapport de match
06/03/2018;19:45 (20:45);Champions Lg;Huiti̬mes de finale;Mar;Domicile;N;0;0;pt Porto;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
10/03/2018;12:30 (13:30);Premier League;Journ̩e 30;Sam;Ext̩rieur;D;1;2;Manchester Utd;498;620;80.3;8698;3003;237;267;88.8;203;242;83.9;52;95;54.7;0;0.8;13;49;13;0;56;Rapport de match
17/03/2018;17:30 (18:30);Premier League;Journ̩e 31;Sam;Domicile;V;5;0;Watford;487;610;79.8;10075;3111;166;196;84.7;241;279;86.4;72;115;62.6;4;2.1;8;34;14;2;48;Rapport de match
31/03/2018;12:30 (13:30);Premier League;Journ̩e 32;Sam;Ext̩rieur;V;2;1;Crystal Palace;560;688;81.4;11323;3331;200;231;86.6;267;306;87.3;89;130;68.5;2;1.1;12;49;13;1;53;Rapport de match
04/04/2018;19:45 (20:45);Champions Lg;Quarts de finale;Mer;Domicile;V;3;0;eng Manchester City;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
07/04/2018;12:30 (13:30);Premier League;Journ̩e 33;Sam;Ext̩rieur;N;0;0;Everton;485;617;78.6;9626;3033;171;195;87.7;236;276;85.5;74;127;58.3;0;0.3;7;37;11;1;40;Rapport de match
10/04/2018;19:45 (20:45);Champions Lg;Quarts de finale;Mar;Ext̩rieur;V;2;1;eng Manchester City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
14/04/2018;17:30 (18:30);Premier League;Journ̩e 34;Sam;Domicile;V;3;0;Bournemouth;537;638;84.2;10433;3070;195;218;89.4;262;291;90.0;71;113;62.8;2;1.7;17;49;21;2;55;Rapport de match
21/04/2018;12:30 (13:30);Premier League;Journ̩e 35;Sam;Ext̩rieur;N;2;2;West Brom;498;600;83.0;10458;3404;165;193;85.5;249;278;89.6;78;110;70.9;2;1.3;8;41;12;2;52;Rapport de match
24/04/2018;19:45 (20:45);Champions Lg;Demi-finales;Mar;Domicile;V;5;2;it Roma;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
28/04/2018;12:30 (13:30);Premier League;Journ̩e 36;Sam;Domicile;N;0;0;Stoke City;540;677;79.8;11386;3416;176;209;84.2;250;283;88.3;106;161;65.8;0;1.6;14;56;20;4;59;Rapport de match
02/05/2018;20:45;Champions Lg;Demi-finales;Mer;Ext̩rieur;D;2;4;it Roma;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
06/05/2018;16:30 (17:30);Premier League;Journ̩e 37;Dim;Ext̩rieur;D;0;1;Chelsea;677;788;85.9;13857;3944;219;241;90.9;350;387;90.4;102;139;73.4;0;0.8;10;62;18;4;65;Rapport de match
13/05/2018;15:00 (16:00);Premier League;Journ̩e 38;Dim;Domicile;V;4;0;Brighton;658;744;88.4;12391;3906;257;270;95.2;303;325;93.2;81;119;68.1;2;2.3;14;65;22;3;65;Rapport de match
26/05/2018;21:45 (20:45);Champions Lg;Finale;Sam;Terrain neutre;D;1;3;es Real Madrid;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
;;;;;;31-16-9;136;63;;19782;24175;81.8;389462;120063;7171;8206;87.4;9467;10721;88.3;2804;4458;62.9;98;49.4;474;1703;491;79;1872;
