Pour Paris Saint-GermainContre Paris Saint-Germain;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;RÃ©sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
18/10/2017;20:45;Champions Lg;Phase de groupe;Mer;ExtÃ©rieur;V;4;0;be Anderlecht;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
22/10/2017;21:00;Ligue 1;JournÃ©e 10;Dim;ExtÃ©rieur;N;2;2;Marseille;513;593;86.5;8654;2697;262;284;92.3;191;220;86.8;46;64;71.9;1;0.1;3;47;7;3;39;Rapport de match
27/10/2017;20:45;Ligue 1;JournÃ©e 11;Ven;Domicile;V;3;0;Nice;732;817;89.6;12632;3150;369;394;93.7;270;290;93.1;83;106;78.3;2;2.8;14;48;9;1;37;Rapport de match
31/10/2017;20:45;Champions Lg;Phase de groupe;Mar;Domicile;V;5;0;be Anderlecht;;;;;;;;;;;;;;;4;;;;;;;Rapport de match
04/11/2017;17:00;Ligue 1;JournÃ©e 12;Sam;ExtÃ©rieur;V;5;0;Angers;694;769;90.2;12428;3554;284;315;90.2;305;324;94.1;82;99;82.8;5;2.3;11;50;15;3;58;Rapport de match
18/11/2017;17:00;Ligue 1;JournÃ©e 13;Sam;Domicile;V;4;1;Nantes;637;731;87.1;11494;3829;267;291;91.8;287;322;89.1;69;87;79.3;3;1.1;17;48;12;0;53;Rapport de match
22/11/2017;20:45;Champions Lg;Phase de groupe;Mer;Domicile;V;7;1;sco Celtic;;;;;;;;;;;;;;;6;;;;;;;Rapport de match
26/11/2017;21:00;Ligue 1;JournÃ©e 14;Dim;ExtÃ©rieur;V;2;1;Monaco;558;664;84.0;9840;3157;273;308;88.6;215;239;90.0;61;97;62.9;1;2.6;13;36;11;0;45;Rapport de match
29/11/2017;21:00;Ligue 1;JournÃ©e 15;Mer;Domicile;V;2;0;Troyes;550;656;83.8;8700;2661;287;317;90.5;237;278;85.3;23;50;46.0;1;0.7;13;47;8;0;40;Rapport de match
02/12/2017;17:00;Ligue 1;JournÃ©e 16;Sam;ExtÃ©rieur;D;1;2;Strasbourg;526;629;83.6;8671;2737;233;255;91.4;225;256;87.9;45;79;57.0;1;2.0;20;54;18;4;53;Rapport de match
05/12/2017;20:45;Champions Lg;Phase de groupe;Mar;ExtÃ©rieur;D;1;3;de Bayern MÃ¼nchen;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
09/12/2017;17:00;Ligue 1;JournÃ©e 17;Sam;Domicile;V;3;1;Lille;533;625;85.3;9393;2815;230;258;89.1;231;258;89.5;54;76;71.1;3;1.7;10;35;11;1;53;Rapport de match
13/12/2017;21:05;Coupe de la Ligue;HuitiÃ¨mes de finale;Mer;ExtÃ©rieur;V;4;2;Strasbourg;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
16/12/2017;17:00;Ligue 1;JournÃ©e 18;Sam;ExtÃ©rieur;V;4;1;Rennes;587;668;87.9;9594;2800;303;326;92.9;217;240;90.4;53;74;71.6;4;4.0;20;35;20;2;51;Rapport de match
20/12/2017;20:50;Ligue 1;JournÃ©e 19;Mer;Domicile;V;3;1;Caen;575;659;87.3;10560;3847;206;245;84.1;287;310;92.6;62;77;80.5;3;2.5;17;47;20;4;61;Rapport de match
07/01/2018;21:00;Coupe de France;Tableau de 64;Dim;ExtÃ©rieur;V;6;1;Rennes;;;;;;;;;;;;;;;6;;;;;;;Rapport de match
10/01/2018;21:05;Coupe de la Ligue;Quarts de finale;Mer;ExtÃ©rieur;V;2;0;Amiens;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
14/01/2018;21:00;Ligue 1;JournÃ©e 20;Dim;ExtÃ©rieur;V;1;0;Nantes;597;694;86.0;10516;3390;263;287;91.6;233;263;88.6;75;103;72.8;1;1.7;13;46;11;3;49;Rapport de match
17/01/2018;21:00;Ligue 1;JournÃ©e 21;Mer;Domicile;V;8;0;Dijon;598;682;87.7;9710;3178;305;330;92.4;220;240;91.7;55;76;72.4;5;2.3;13;55;14;3;57;Rapport de match
21/01/2018;21:00;Ligue 1;JournÃ©e 22;Dim;ExtÃ©rieur;D;1;2;Lyon;528;628;84.1;8643;2385;257;273;94.1;197;218;90.4;47;95;49.5;1;0.4;7;34;6;3;29;Rapport de match
24/01/2018;18:30;Coupe de France;SeiziÃ¨mes de finale;Mer;Domicile;V;4;2;Guingamp;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
27/01/2018;17:00;Ligue 1;JournÃ©e 23;Sam;Domicile;V;4;0;Montpellier;574;650;88.3;10880;2758;230;242;95.0;239;265;90.2;89;116;76.7;3;2.9;8;23;6;1;31;Rapport de match
30/01/2018;21:05;Coupe de la Ligue;Demi-finales;Mar;ExtÃ©rieur;V;3;2;Rennes;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
03/02/2018;17:00;Ligue 1;JournÃ©e 24;Sam;ExtÃ©rieur;V;3;0;Lille;625;703;88.9;10606;3595;281;308;91.2;274;300;91.3;49;65;75.4;1;1.1;13;50;13;0;67;Rapport de match
06/02/2018;21:05;Coupe de France;HuitiÃ¨mes de finale;Mar;ExtÃ©rieur;V;4;1;Sochaux;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
10/02/2018;17:00;Ligue 1;JournÃ©e 25;Sam;ExtÃ©rieur;V;1;0;Toulouse;648;749;86.5;11369;3515;306;332;92.2;262;289;90.7;70;99;70.7;0;1.3;16;57;15;3;52;Rapport de match
14/02/2018;20:45;Champions Lg;HuitiÃ¨mes de finale;Mer;ExtÃ©rieur;D;1;3;es Real Madrid;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
17/02/2018;17:00;Ligue 1;JournÃ©e 26;Sam;Domicile;V;5;2;Strasbourg;587;658;89.2;10552;3616;258;282;91.5;250;271;92.3;65;83;78.3;2;2.7;15;61;14;1;70;Rapport de match
25/02/2018;21:00;Ligue 1;JournÃ©e 27;Dim;Domicile;V;3;0;Marseille;407;473;86.0;7629;2323;179;202;88.6;157;174;90.2;60;77;77.9;1;0.7;6;17;7;2;28;Rapport de match
28/02/2018;21:05;Coupe de France;Quarts de finale;Mer;Domicile;V;3;0;Marseille;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
03/03/2018;17:00;Ligue 1;JournÃ©e 28;Sam;ExtÃ©rieur;V;2;0;Troyes;722;808;89.4;12382;3394;334;359;93.0;272;293;92.8;87;114;76.3;2;1.8;15;53;17;6;38;Rapport de match
06/03/2018;20:45;Champions Lg;HuitiÃ¨mes de finale;Mar;Domicile;D;1;2;es Real Madrid;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
10/03/2018;17:00;Ligue 1;JournÃ©e 29;Sam;Domicile;V;5;0;Metz;513;582;88.1;8845;2993;240;261;92.0;216;242;89.3;46;60;76.7;4;3.3;15;35;14;1;55;Rapport de match
14/03/2018;17:00;Ligue 1;JournÃ©e 31;Mer;Domicile;V;2;1;Angers;657;722;91.0;11598;3452;305;321;95.0;290;307;94.5;60;80;75.0;2;1.3;12;43;11;3;50;Rapport de match
18/03/2018;13:00;Ligue 1;JournÃ©e 30;Dim;ExtÃ©rieur;V;2;1;Nice;529;592;89.4;8877;2476;274;288;95.1;197;217;90.8;51;70;72.9;2;1.5;13;45;17;7;34;Rapport de match
31/03/2018;21:05;Coupe de la Ligue;Phase finale;Sam;Terrain neutre;V;3;0;Monaco;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
06/04/2018;20:45;Ligue 1;JournÃ©e 32;Ven;ExtÃ©rieur;N;1;1;Saint-Ã‰tienne;421;496;84.9;7617;2178;182;203;89.7;170;190;89.5;55;78;70.5;0;1.2;7;40;5;1;33;Rapport de match
15/04/2018;21:00;Ligue 1;JournÃ©e 33;Dim;Domicile;V;7;1;Monaco;491;557;88.2;8638;2773;238;256;93.0;190;211;90.0;57;74;77.0;6;2.3;11;21;12;2;38;Rapport de match
18/04/2018;21:05;Coupe de France;Demi-finales;Mer;ExtÃ©rieur;V;3;1;Caen;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
22/04/2018;21:00;Ligue 1;JournÃ©e 34;Dim;ExtÃ©rieur;V;1;0;Bordeaux;542;613;88.4;10168;2678;217;234;92.7;250;269;92.9;66;95;69.5;1;0.8;8;33;8;3;37;Rapport de match
29/04/2018;21:00;Ligue 1;JournÃ©e 35;Dim;Domicile;N;2;2;Guingamp;521;610;85.4;9656;3414;218;241;90.5;216;246;87.8;74;101;73.3;1;1.4;9;32;16;3;47;Rapport de match
04/05/2018;20:45;Ligue 1;JournÃ©e 36;Ven;ExtÃ©rieur;N;2;2;Amiens;543;648;83.8;9917;3427;248;275;90.2;220;251;87.6;65;94;69.1;2;2.3;19;37;22;4;63;Rapport de match
08/05/2018;21:05;Coupe de France;Finale;Mar;Terrain neutre;V;2;0;Les Herbiers;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
12/05/2018;21:00;Ligue 1;JournÃ©e 37;Sam;Domicile;D;0;2;Rennes;490;568;86.3;9027;2357;195;218;89.4;230;253;90.9;56;81;69.1;0;0.6;9;41;6;1;37;Rapport de match
19/05/2018;21:00;Ligue 1;JournÃ©e 38;Sam;ExtÃ©rieur;N;0;0;Caen;684;757;90.4;11821;3277;301;322;93.5;312;328;95.1;58;80;72.5;0;1.0;7;51;12;2;54;Rapport de match
;;;;;;45-6-6;172;48;;22005;25194;87.3;385886;118894;10044;10973;91.5;9077;10013;90.7;2354;3237;72.7;119;65.0;463;1696;493;82;1854;
