Pour Tottenham HotspurContre Tottenham Hotspur;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
06/10/2018;15:00 (16:00);Premier League;Journ̩e 8;Sam;Domicile;V;1;0;Cardiff City;645;754;85.5;11427;3480;285;315;90.5;266;300;88.7;77;106;72.6;0;1.1;14;38;17;5;41;Rapport de match
20/10/2018;15:00 (16:00);Premier League;Journ̩e 9;Sam;Ext̩rieur;V;1;0;West Ham;459;540;85.0;8678;3021;213;232;91.8;168;192;87.5;72;101;71.3;1;0.7;8;37;4;1;28;Rapport de match
24/10/2018;18:55;Champions Lg;Phase de groupe;Mer;Ext̩rieur;N;2;2;nl PSV Eindhoven;612;716;85.5;11727;3594;253;280;90.4;271;300;90.3;81;118;68.6;2;1.3;18;52;16;3;54;Rapport de match
29/10/2018;20:00 (21:00);Premier League;Journ̩e 10;Lun;Domicile;D;0;1;Manchester City;408;517;78.9;8494;3064;152;171;88.9;186;213;87.3;68;119;57.1;0;0.6;4;26;6;0;32;Rapport de match
31/10/2018;19:45 (20:45);EFL Cup;Quatri̬me tour;Mer;Ext̩rieur;V;3;1;West Ham;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
03/11/2018;19:45 (20:45);Premier League;Journ̩e 11;Sam;Ext̩rieur;V;3;2;Wolves;441;536;82.3;8897;2740;152;167;91.0;210;238;88.2;75;121;62.0;2;1.1;9;33;6;2;29;Rapport de match
06/11/2018;20:00 (21:00);Champions Lg;Phase de groupe;Mar;Domicile;V;2;1;nl PSV Eindhoven;561;684;82.0;10948;3597;234;263;89.0;240;278;86.3;82;121;67.8;2;1.8;25;50;24;4;65;Rapport de match
10/11/2018;17:30 (18:30);Premier League;Journ̩e 12;Sam;Ext̩rieur;V;1;0;Crystal Palace;518;633;81.8;11113;3146;160;192;83.3;266;295;90.2;91;132;68.9;0;0.6;7;58;6;2;39;Rapport de match
24/11/2018;17:30 (18:30);Premier League;Journ̩e 13;Sam;Domicile;V;3;1;Chelsea;301;397;75.8;6265;2608;128;152;84.2;108;133;81.2;60;98;61.2;3;2.3;15;28;10;3;35;Rapport de match
28/11/2018;20:00 (21:00);Champions Lg;Phase de groupe;Mer;Domicile;V;1;0;it Inter;415;500;83.0;8728;3012;153;172;89.0;187;206;90.8;70;104;67.3;1;0.9;15;35;10;1;46;Rapport de match
02/12/2018;14:05 (15:05);Premier League;Journ̩e 14;Dim;Ext̩rieur;D;2;4;Arsenal;263;373;70.5;4858;1855;116;142;81.7;108;142;76.1;34;75;45.3;1;0.2;6;18;1;0;20;Rapport de match
05/12/2018;20:00 (21:00);Premier League;Journ̩e 15;Mer;Domicile;V;3;1;Southampton;457;562;81.3;9108;2907;179;207;86.5;207;243;85.2;66;94;70.2;2;1.3;10;40;9;4;41;Rapport de match
08/12/2018;19:45 (20:45);Premier League;Journ̩e 16;Sam;Ext̩rieur;V;2;0;Leicester City;483;594;81.3;9477;3110;192;227;84.6;217;251;86.5;71;102;69.6;2;0.5;6;33;10;2;44;Rapport de match
11/12/2018;21:00;Champions Lg;Phase de groupe;Mar;Ext̩rieur;N;1;1;es Barcelona;491;582;84.4;9414;3353;208;236;88.1;205;227;90.3;73;104;70.2;1;2.2;13;49;9;1;45;Rapport de match
15/12/2018;15:00 (16:00);Premier League;Journ̩e 17;Sam;Domicile;V;1;0;Burnley;557;666;83.6;11189;3013;190;207;91.8;282;313;90.1;81;128;63.3;1;1.4;12;62;17;3;52;Rapport de match
19/12/2018;19:45 (20:45);EFL Cup;Quarts de finale;Mer;Ext̩rieur;V;2;0;Arsenal;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
23/12/2018;16:00 (17:00);Premier League;Journ̩e 18;Dim;Ext̩rieur;V;6;2;Everton;535;635;84.3;10462;3606;228;252;90.5;221;243;90.9;79;122;64.8;2;1.8;10;29;8;2;35;Rapport de match
26/12/2018;15:00 (16:00);Premier League;Journ̩e 19;Mer;Domicile;V;5;0;Bournemouth;537;628;85.5;9987;3166;217;235;92.3;235;253;92.9;69;110;62.7;4;0.9;7;29;8;0;41;Rapport de match
29/12/2018;15:00 (16:00);Premier League;Journ̩e 20;Sam;Domicile;D;1;3;Wolves;614;705;87.1;11110;3008;254;273;93.0;286;315;90.8;65;99;65.7;1;0.2;8;39;6;0;36;Rapport de match
01/01/2019;17:30 (18:30);Premier League;Journ̩e 21;Mar;Ext̩rieur;V;3;0;Cardiff City;773;856;90.3;14787;4129;304;326;93.3;360;379;95.0;103;134;76.9;2;0.8;7;39;7;2;36;Rapport de match
04/01/2019;19:45 (20:45);FA Cup;Troisi̬me tour;Ven;Ext̩rieur;V;7;0;Tranmere Rovers;;;;;;;;;;;;;;;6;;;;;;;Rapport de match
08/01/2019;20:00 (21:00);EFL Cup;Demi-finales;Mar;Domicile;V;1;0;Chelsea;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
13/01/2019;16:30 (17:30);Premier League;Journ̩e 22;Dim;Domicile;D;0;1;Manchester Utd;507;618;82.0;9954;3614;199;220;90.5;227;262;86.6;76;119;63.9;0;1.8;16;41;18;6;48;Rapport de match
20/01/2019;16:00 (17:00);Premier League;Journ̩e 23;Dim;Ext̩rieur;V;2;1;Fulham;610;735;83.0;12510;3566;209;244;85.7;290;320;90.6;103;150;68.7;2;1.1;11;50;18;6;41;Rapport de match
24/01/2019;19:45 (20:45);EFL Cup;Demi-finales;Jeu;Ext̩rieur;D;1 (2);2 (4);Chelsea;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
27/01/2019;16:00 (17:00);FA Cup;Quatri̬me tour;Dim;Ext̩rieur;D;0;2;Crystal Palace;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
30/01/2019;20:00 (21:00);Premier League;Journ̩e 24;Mer;Domicile;V;2;1;Watford;515;622;82.8;10664;3408;208;228;91.2;205;237;86.5;96;134;71.6;2;0.7;12;56;14;2;58;Rapport de match
02/02/2019;12:30 (13:30);Premier League;Journ̩e 25;Sam;Domicile;V;1;0;Newcastle Utd;693;816;84.9;13436;3598;269;301;89.4;302;334;90.4;106;148;71.6;1;1.5;17;75;11;2;56;Rapport de match
10/02/2019;13:30 (14:30);Premier League;Journ̩e 26;Dim;Domicile;V;3;1;Leicester City;429;527;81.4;8749;2774;159;183;86.9;201;227;88.5;67;108;62.0;3;0.6;8;30;9;3;32;Rapport de match
13/02/2019;20:00 (21:00);Champions Lg;Huiti̬mes de finale;Mer;Domicile;V;3;0;de Dortmund;544;627;86.8;10763;3035;210;228;92.1;251;273;91.9;77;110;70.0;3;1.2;12;45;5;4;41;Rapport de match
23/02/2019;12:30 (13:30);Premier League;Journ̩e 27;Sam;Ext̩rieur;D;1;2;Burnley;452;568;79.6;9212;2857;168;195;86.2;208;238;87.4;71;117;60.7;1;0.8;14;28;12;4;32;Rapport de match
27/02/2019;20:00 (21:00);Premier League;Journ̩e 28;Mer;Ext̩rieur;D;0;2;Chelsea;512;597;85.8;10316;3104;194;214;90.7;223;243;91.8;92;124;74.2;0;0.4;8;47;7;1;51;Rapport de match
02/03/2019;12:30 (13:30);Premier League;Journ̩e 29;Sam;Domicile;N;1;1;Arsenal;409;521;78.5;8711;2793;137;155;88.4;187;223;83.9;76;119;63.9;0;0.4;5;30;9;2;35;Rapport de match
05/03/2019;21:00;Champions Lg;Huiti̬mes de finale;Mar;Ext̩rieur;V;1;0;de Dortmund;379;470;80.6;7161;2551;166;183;90.7;155;181;85.6;54;81;66.7;1;1.0;4;20;2;0;25;Rapport de match
09/03/2019;15:00 (16:00);Premier League;Journ̩e 30;Sam;Ext̩rieur;D;1;2;Southampton;425;555;76.6;8178;2567;161;189;85.2;204;245;83.3;56;110;50.9;1;0.8;13;29;8;2;36;Rapport de match
31/03/2019;16:30 (17:30);Premier League;Journ̩e 32;Dim;Ext̩rieur;D;1;2;Liverpool;417;521;80.0;9039;2913;123;139;88.5;208;234;88.9;80;131;61.1;1;1.2;10;17;8;3;27;Rapport de match
03/04/2019;19:45 (20:45);Premier League;Journ̩e 31;Mer;Domicile;V;2;0;Crystal Palace;628;729;86.1;12161;3745;243;279;87.1;288;313;92.0;90;120;75.0;1;1.9;18;55;16;7;64;Rapport de match
09/04/2019;20:00 (21:00);Champions Lg;Quarts de finale;Mar;Domicile;V;1;0;eng Manchester City;324;425;76.2;6172;1988;136;153;88.9;140;160;87.5;45;97;46.4;0;0.6;8;21;9;2;32;Rapport de match
13/04/2019;12:30 (13:30);Premier League;Journ̩e 34;Sam;Domicile;V;4;0;Huddersfield;664;758;87.6;11797;3236;295;326;90.5;302;326;92.6;60;87;69.0;4;1.9;17;51;15;7;48;Rapport de match
17/04/2019;20:00 (21:00);Champions Lg;Quarts de finale;Mer;Ext̩rieur;D;3;4;eng Manchester City;248;332;74.7;5123;1887;110;128;85.9;95;116;81.9;42;80;52.5;2;0.6;7;18;7;1;13;Rapport de match
20/04/2019;12:30 (13:30);Premier League;Journ̩e 35;Sam;Ext̩rieur;D;0;1;Manchester City;295;392;75.3;5826;2010;123;138;89.1;136;156;87.2;35;88;39.8;0;1.2;9;16;5;1;14;Rapport de match
23/04/2019;19:45 (20:45);Premier League;Journ̩e 33;Mar;Domicile;V;1;0;Brighton;638;748;85.3;11486;3042;289;322;89.8;283;313;90.4;63;96;65.6;1;1.2;21;54;20;1;47;Rapport de match
27/04/2019;12:30 (13:30);Premier League;Journ̩e 36;Sam;Domicile;D;0;1;West Ham;528;651;81.1;9893;3293;206;239;86.2;257;298;86.2;59;97;60.8;0;0.8;9;32;6;1;48;Rapport de match
30/04/2019;20:00 (21:00);Champions Lg;Demi-finales;Mar;Domicile;D;0;1;nl Ajax;382;536;71.3;8254;3427;126;152;82.9;177;230;77.0;70;121;57.9;0;0.4;10;35;12;4;48;Rapport de match
04/05/2019;12:30 (13:30);Premier League;Journ̩e 37;Sam;Ext̩rieur;D;0;1;Bournemouth;340;432;78.7;6948;2448;121;140;86.4;152;172;88.4;60;107;56.1;0;0.5;7;25;7;2;33;Rapport de match
08/05/2019;21:00;Champions Lg;Demi-finales;Mer;Ext̩rieur;V;3;2;nl Ajax;481;591;81.4;9702;3434;179;204;87.7;204;232;87.9;82;117;70.1;2;1.8;15;44;11;0;54;Rapport de match
12/05/2019;15:00 (16:00);Premier League;Journ̩e 38;Dim;Domicile;N;2;2;Everton;467;566;82.5;9262;2759;175;196;89.3;205;228;89.9;79;116;68.1;0;0.6;7;19;8;1;25;Rapport de match
01/06/2019;21:00;Champions Lg;Finale;Sam;Domicile;D;0;2;eng Liverpool;447;564;79.3;9186;2927;169;192;88.0;201;227;88.5;73;136;53.7;0;1.0;11;28;6;3;27;Rapport de match
;;;;;;34-4-20;103;65;;24414;29746;82.1;482914;154149;9454;10695;88.4;10987;12449;88.3;3685;5719;64.4;76;50.8;540;1887;506;122;2028;
