Pour Manchester UnitedContre Manchester United;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;R̩sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
26/01/2020;15:00 (16:00);FA Cup;Quatri̬me tour;Dim;Ext̩rieur;V;6;0;Tranmere Rovers;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
29/01/2020;19:45 (20:45);EFL Cup;Demi-finales;Mer;Ext̩rieur;V;1;0;Manchester City;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
01/02/2020;17:30 (18:30);Premier League;Journ̩e 25;Sam;Domicile;N;0;0;Wolves;566;655;86.4;9824;2773;281;309;90.9;214;240;89.2;59;79;74.7;0;0.4;8;54;13;2;47;Rapport de match
17/02/2020;20:00 (21:00);Premier League;Journ̩e 26;Lun;Ext̩rieur;V;2;0;Chelsea;323;415;77.8;6006;2133;146;169;86.4;128;150;85.3;44;81;54.3;2;0.7;7;19;3;2;28;Rapport de match
20/02/2020;18:55;Europa Lg;Seizi̬mes de finale;Jeu;Ext̩rieur;N;1;1;be Club Brugge;577;670;86.1;10426;3210;243;265;91.7;257;280;91.8;66;101;65.3;0;0.4;12;46;9;1;45;Rapport de match
23/02/2020;14:00 (15:00);Premier League;Journ̩e 27;Dim;Domicile;V;3;0;Watford;481;601;80.0;8953;2637;216;248;87.1;202;232;87.1;59;100;59.0;1;1.2;16;32;9;1;34;Rapport de match
27/02/2020;20:00 (21:00);Europa Lg;Seizi̬mes de finale;Jeu;Domicile;V;5;0;be Club Brugge;630;722;87.3;11557;3417;283;306;92.5;249;278;89.6;85;110;77.3;4;2.7;18;68;14;1;68;Rapport de match
01/03/2020;14:00 (15:00);Premier League;Journ̩e 28;Dim;Ext̩rieur;N;1;1;Everton;365;476;76.7;6774;2330;150;168;89.3;167;193;86.5;41;86;47.7;1;0.6;11;30;7;1;42;Rapport de match
05/03/2020;19:45 (20:45);FA Cup;Cinqui̬me tour;Jeu;Ext̩rieur;V;3;0;Derby County;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
08/03/2020;16:30 (17:30);Premier League;Journ̩e 29;Dim;Domicile;V;2;0;Manchester City;237;317;74.8;4626;1784;101;125;80.8;93;109;85.3;36;67;53.7;1;0.6;8;17;5;1;13;Rapport de match
12/03/2020;18:55;Europa Lg;Huiti̬mes de finale;Jeu;Ext̩rieur;V;5;0;at LASK;388;492;78.9;7685;2827;163;181;90.1;152;179;84.9;62;99;62.6;5;2.1;19;26;6;2;33;Rapport de match
19/06/2020;20:15 (21:15);Premier League;Journ̩e 30;Ven;Ext̩rieur;N;1;1;Tottenham;494;613;80.6;9579;2638;183;219;83.6;230;267;86.1;70;103;68.0;0;0.7;10;47;11;2;58;Rapport de match
24/06/2020;18:00 (19:00);Premier League;Journ̩e 31;Mer;Domicile;V;3;0;Sheffield Utd;698;763;91.5;12484;3119;330;348;94.8;276;297;92.9;81;97;83.5;3;2.1;14;55;18;1;53;Rapport de match
27/06/2020;17:30 (18:30);FA Cup;Quarts de finale;Sam;Ext̩rieur;V;2;1;Norwich City;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
30/06/2020;20:15 (21:15);Premier League;Journ̩e 32;Mar;Ext̩rieur;V;3;0;Brighton;571;652;87.6;10728;2905;240;263;91.3;245;261;93.9;76;99;76.8;3;0.6;9;39;9;2;37;Rapport de match
04/07/2020;15:00 (16:00);Premier League;Journ̩e 33;Sam;Domicile;V;5;2;Bournemouth;597;686;87.0;11199;3032;241;276;87.3;277;297;93.3;71;97;73.2;3;1.2;13;51;17;1;51;Rapport de match
09/07/2020;20:15 (21:15);Premier League;Journ̩e 34;Jeu;Ext̩rieur;V;3;0;Aston Villa;600;683;87.8;11122;3144;267;292;91.4;254;273;93.0;76;103;73.8;2;1.8;12;35;16;0;42;Rapport de match
13/07/2020;20:00 (21:00);Premier League;Journ̩e 35;Lun;Domicile;N;2;2;Southampton;376;465;80.9;7621;2122;139;157;88.5;168;188;89.4;61;103;59.2;2;0.8;5;19;8;3;29;Rapport de match
16/07/2020;20:15 (21:15);Premier League;Journ̩e 36;Jeu;Ext̩rieur;V;2;0;Crystal Palace;569;648;87.8;10423;3250;255;276;92.4;234;259;90.3;69;89;77.5;1;1.1;13;42;11;0;52;Rapport de match
19/07/2020;18:00 (19:00);FA Cup;Demi-finales;Dim;Terrain neutre;D;1;3;Chelsea;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
22/07/2020;18:00 (19:00);Premier League;Journ̩e 37;Mer;Domicile;N;1;1;West Ham;548;632;86.7;9622;2890;256;279;91.8;232;255;91.0;50;73;68.5;1;0.5;10;58;13;2;58;Rapport de match
26/07/2020;16:00 (17:00);Premier League;Journ̩e 38;Dim;Ext̩rieur;V;2;0;Leicester City;438;532;82.3;8164;2306;208;228;91.2;163;191;85.3;60;92;65.2;0;0.3;4;36;6;0;25;Rapport de match
05/08/2020;20:00 (21:00);Europa Lg;Huiti̬mes de finale;Mer;Domicile;V;2;1;at LASK;489;603;81.1;10138;3418;184;216;85.2;208;240;86.7;89;126;70.6;2;1.5;8;35;8;0;51;Rapport de match
10/08/2020;21:00;Europa Lg;Quarts de finale;Lun;Domicile;V;1;0;dk FC Copenhagen;662;793;83.5;12819;3878;267;302;88.4;286;316;90.5;103;154;66.9;0;1.4;18;51;23;0;75;Rapport de match
16/08/2020;21:00;Europa Lg;Demi-finales;Dim;Ext̩rieur;D;1;2;es Sevilla;408;490;83.3;7333;2531;180;197;91.4;169;192;88.0;46;81;56.8;0;1.4;15;36;13;1;50;Rapport de match
;;;;;;34-15-12;113;51;;24150;28890;83.6;451166;134893;10422;11582;90.0;10306;11607;88.8;3042;4680;65.0;72;51.1;539;1908;477;64;2091;
