Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,KP,1/3,PPA,CrsPA,Prog
2019-10-01,20:00 (21:00),Champions Lg,Group stage,Tue,Home,W,2,0,hr Dinamo Zagreb,744,860,86.5,13409,3516,324,358,90.5,320,361,88.6,84,107,78.5,2,2.2,15,70,28,3,70
2019-10-06,14:00 (15:00),Premier League,Matchweek 8,Sun,Home,L,0,2,Wolves,658,760,86.6,12964,3553,265,296,89.5,287,318,90.3,102,130,78.5,0,0.7,11,56,13,4,47
2019-10-19,17:30 (18:30),Premier League,Matchweek 9,Sat,Away,W,2,0,Crystal Palace,625,718,87.0,12244,3206,244,266,91.7,296,318,93.1,84,114,73.7,2,2.1,19,42,22,4,56
2019-10-22,20:00 (21:00),Champions Lg,Group stage,Tue,Home,W,5,1,it Atalanta,448,524,85.5,9594,2903,164,181,90.6,192,209,91.9,87,119,73.1,4,2.7,12,37,8,0,32
2019-10-26,12:30 (13:30),Premier League,Matchweek 10,Sat,Home,W,3,0,Aston Villa,554,638,86.8,10721,3104,215,245,87.8,241,269,89.6,85,102,83.3,1,1.8,22,49,18,2,56
2019-10-29,19:45 (20:45),EFL Cup,Fourth round,Tue,Home,W,3,1,Southampton,,,,,,,,,,,,,,,2,,,,,,
2019-11-02,15:00 (16:00),Premier League,Matchweek 11,Sat,Home,W,2,1,Southampton,611,732,83.5,12776,3717,199,224,88.8,291,337,86.4,111,141,78.7,1,2.0,14,80,34,8,79
2019-11-06,21:00,Champions Lg,Group stage,Wed,Away,D,1,1,it Atalanta,502,587,85.5,10453,3148,178,193,92.2,221,244,90.6,96,129,74.4,1,1.0,6,31,8,2,37
2019-11-10,16:30 (17:30),Premier League,Matchweek 12,Sun,Away,L,1,3,Liverpool,441,554,79.6,9163,2960,149,170,87.6,219,256,85.5,68,109,62.4,0,1.0,12,43,7,1,42
2019-11-23,17:30 (18:30),Premier League,Matchweek 13,Sat,Home,W,2,1,Chelsea,493,585,84.3,10011,2803,177,196,90.3,233,259,90.0,79,109,72.5,1,0.5,9,33,12,1,44
2019-11-26,20:00 (21:00),Champions Lg,Group stage,Tue,Home,D,1,1,ua Shakhtar,624,711,87.8,12171,3159,243,268,90.7,285,313,91.1,92,115,80.0,1,1.2,16,66,17,4,63
2019-11-30,12:30 (13:30),Premier League,Matchweek 14,Sat,Away,D,2,2,Newcastle Utd,705,816,86.4,13642,3692,257,290,88.6,343,378,90.7,95,127,74.8,1,2.0,18,69,17,2,74
2019-12-03,20:15 (21:15),Premier League,Matchweek 15,Tue,Away,W,4,1,Burnley,729,836,87.2,14006,3838,279,304,91.8,353,390,90.5,90,119,75.6,3,1.5,13,66,23,1,66
2019-12-07,17:30 (18:30),Premier League,Matchweek 16,Sat,Home,L,1,2,Manchester Utd,605,710,85.2,12035,3092,214,241,88.8,302,333,90.7,80,112,71.4,1,1.6,18,64,21,2,57
2019-12-11,18:55,Champions Lg,Group stage,Wed,Away,W,4,1,hr Dinamo Zagreb,876,950,92.2,15168,3985,418,438,95.4,362,384,94.3,81,106,76.4,4,2.2,11,80,11,2,64
2019-12-15,16:30 (17:30),Premier League,Matchweek 17,Sun,Away,W,3,0,Arsenal,628,697,90.1,11691,3257,258,276,93.5,272,295,92.2,84,105,80.0,2,0.8,9,37,9,1,34
2019-12-18,19:45 (20:45),EFL Cup,Quarter-finals,Wed,Away,W,3,1,Oxford United,,,,,,,,,,,,,,,3,,,,,,
2019-12-21,17:30 (18:30),Premier League,Matchweek 18,Sat,Home,W,3,1,Leicester City,637,710,89.7,12908,3327,245,261,93.9,273,291,93.8,111,137,81.0,2,2.6,20,45,15,6,38
2019-12-27,19:45 (20:45),Premier League,Matchweek 19,Fri,Away,L,2,3,Wolves,284,369,77.0,5289,1718,113,129,87.6,140,156,89.7,30,71,42.3,1,0.5,3,16,2,0,17
2019-12-29,18:00 (19:00),Premier League,Matchweek 20,Sun,Home,W,2,0,Sheffield Utd,784,868,90.3,14295,3767,339,355,95.5,370,401,92.3,69,92,75.0,2,0.8,13,59,11,2,36
2020-01-01,17:30 (18:30),Premier League,Matchweek 21,Wed,Home,W,2,1,Everton,716,789,90.7,12988,3656,314,335,93.7,314,332,94.6,80,107,74.8,2,1.6,14,37,12,3,48
2020-01-04,17:31 (18:31),FA Cup,Third round,Sat,Home,W,4,1,Port Vale,,,,,,,,,,,,,,,4,,,,,,
2020-01-07,20:00 (21:00),EFL Cup,Semi-finals,Tue,Away,W,3,1,Manchester Utd,,,,,,,,,,,,,,,2,,,,,,
2020-01-12,16:30 (17:30),Premier League,Matchweek 22,Sun,Away,W,6,1,Aston Villa,808,883,91.5,14853,3686,350,372,94.1,355,382,92.9,94,109,86.2,6,1.8,15,49,20,3,59
2020-01-18,15:00 (16:00),Premier League,Matchweek 23,Sat,Home,D,2,2,Crystal Palace,634,744,85.2,12137,3512,252,274,92.0,293,332,88.3,81,109,74.3,2,1.7,19,62,28,8,78
2020-01-21,19:30 (20:30),Premier League,Matchweek 24,Tue,Away,W,1,0,Sheffield Utd,560,661,84.7,11443,3202,195,215,90.7,267,308,86.7,90,118,76.3,1,2.1,16,32,10,1,39
2020-01-26,13:00 (14:00),FA Cup,Fourth round,Sun,Home,W,4,0,Fulham,,,,,,,,,,,,,,,2,,,,,,
2020-01-29,19:45 (20:45),EFL Cup,Semi-finals,Wed,Home,L,0,1,Manchester Utd,,,,,,,,,,,,,,,0,,,,,,
2020-02-02,16:30 (17:30),Premier League,Matchweek 25,Sun,Away,L,0,2,Tottenham,632,726,87.1,13075,3346,231,258,89.5,278,305,91.1,119,142,83.8,0,2.0,12,66,15,1,68
2020-02-19,19:30 (20:30),Premier League,Matchweek 26,Wed,Home,W,2,0,West Ham,830,930,89.2,14846,3765,381,412,92.5,347,376,92.3,84,107,78.5,2,1.9,15,69,17,1,67
2020-02-22,17:30 (18:30),Premier League,Matchweek 27,Sat,Away,W,1,0,Leicester City,610,703,86.8,11828,2909,259,281,92.2,257,280,91.8,92,122,75.4,1,1.3,13,33,10,1,38
2020-02-26,21:00,Champions Lg,Round of 16,Wed,Away,W,2,1,es Real Madrid,544,620,87.7,9863,2721,240,259,92.7,234,255,91.8,60,89,67.4,1,1.4,11,37,6,1,30
2020-03-01,16:30 (17:30),EFL Cup,Final,Sun,Neutral,W,2,1,Aston Villa,,,,,,,,,,,,,,,2,,,,,,
2020-03-04,19:45 (20:45),FA Cup,Fifth round,Wed,Away,W,1,0,Sheffield Weds,,,,,,,,,,,,,,,1,,,,,,
2020-03-08,16:30 (17:30),Premier League,Matchweek 29,Sun,Away,L,0,2,Manchester Utd,694,801,86.6,13926,3640,248,276,89.9,326,347,93.9,112,156,71.8,0,0.6,6,61,5,1,38
2020-06-17,20:15 (21:15),Premier League,Matchweek 28,Wed,Home,W,3,0,Arsenal,663,722,91.8,12988,3208,265,282,94.0,284,298,95.3,103,120,85.8,0,2.1,14,41,11,0,46
2020-06-22,20:00 (21:00),Premier League,Matchweek 30,Mon,Home,W,5,0,Burnley,768,845,90.9,14277,3596,321,347,92.5,356,376,94.7,82,102,80.4,4,1.9,16,46,15,2,58
2020-06-25,20:15 (21:15),Premier League,Matchweek 31,Thu,Away,L,1,2,Chelsea,656,738,88.9,13047,3002,252,270,93.3,295,313,94.2,103,140,73.6,0,0.5,8,58,9,2,49
2020-06-28,18:30 (19:30),FA Cup,Quarter-finals,Sun,Away,W,2,0,Newcastle Utd,,,,,,,,,,,,,,,1,,,,,,
2020-07-02,20:15 (21:15),Premier League,Matchweek 32,Thu,Home,W,4,0,Liverpool,445,527,84.4,8944,3102,157,176,89.2,206,226,91.2,71,102,69.6,2,1.8,11,21,9,2,29
2020-07-05,19:00 (20:00),Premier League,Matchweek 33,Sun,Away,L,0,1,Southampton,739,846,87.4,14982,3981,283,315,89.8,329,365,90.1,120,148,81.1,0,1.8,17,56,28,3,73
2020-07-08,18:00 (19:00),Premier League,Matchweek 34,Wed,Home,W,5,0,Newcastle Utd,800,873,91.6,15396,3692,321,344,93.3,369,398,92.7,105,118,89.0,3,3.1,22,57,26,5,58
2020-07-11,20:00 (21:00),Premier League,Matchweek 35,Sat,Away,W,5,0,Brighton,748,840,89.0,14822,3790,296,321,92.2,322,347,92.8,122,151,80.8,4,3.6,20,43,12,2,52
2020-07-15,18:00 (19:00),Premier League,Matchweek 36,Wed,Home,W,2,1,Bournemouth,668,761,87.8,12837,2841,273,298,91.6,311,339,91.7,78,108,72.2,1,0.7,6,37,11,3,37
2020-07-18,19:45 (20:45),FA Cup,Semi-finals,Sat,Neutral,L,0,2,Arsenal,,,,,,,,,,,,,,,0,,,,,,
2020-07-21,18:00 (19:00),Premier League,Matchweek 37,Tue,Away,W,4,0,Watford,693,785,88.3,13636,3534,270,290,93.1,322,345,93.3,95,132,72.0,2,1.5,18,82,15,1,64
2020-07-26,16:00 (17:00),Premier League,Matchweek 38,Sun,Home,W,5,0,Norwich City,682,759,89.9,13368,3561,252,280,90.0,318,342,93.0,98,114,86.0,2,2.3,25,67,33,2,77
2020-08-07,20:00 (21:00),Champions Lg,Round of 16,Fri,Home,W,2,1,es Real Madrid,547,636,86.0,11088,3321,207,233,88.8,249,271,91.9,84,120,70.0,1,1.9,17,47,10,0,38
2020-08-15,20:00 (21:00),Champions Lg,Quarter-finals,Sat,Neutral,L,1,3,fr Lyon,586,684,85.7,11302,3092,212,231,91.8,297,320,92.8,72,111,64.9,1,1.6,9,47,8,1,51
